Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,GPA_Quartile,Total_Hours,Stress_Level_Moderate,Stress_Level_High,Study_Sleep_Ratio,Active_Hours
585,5.4,3.8,6.5,0.6,7.7,3.14,Q3,24.0,False,False,0.8307692307692308,17.500000000000004
586,8.2,1.1,5.1,5.8,3.8,3.5,Q4_Highest,24.0,False,True,1.607843137254902,18.9
587,6.3,2.7,8.5,3.7,2.8,2.72,Q1_Lowest,24.0,True,False,0.7411764705882353,15.5
588,8.0,3.5,9.7,0.3,2.5,3.02,Q2,24.0,True,False,0.8247422680412372,14.3
589,5.8,3.8,8.7,5.0,0.7,2.95,Q2,24.0,False,False,0.6666666666666667,15.3
590,8.5,2.7,7.0,0.1,5.7,3.01,Q2,24.0,False,True,1.2142857142857142,17.0
591,7.9,1.0,7.3,5.7,2.1,3.41,Q4_Highest,24.0,True,False,1.082191780821918,16.7
592,5.9,2.7,9.9,0.6,4.9,2.82,Q1_Lowest,24.0,False,False,0.595959595959596,14.1
593,5.0,1.7,5.5,4.5,7.3,2.72,Q1_Lowest,24.0,False,True,0.9090909090909091,18.5
594,6.3,1.7,8.6,0.1,7.3,3.11,Q3,24.0,True,False,0.7325581395348837,15.399999999999999
595,7.9,2.5,8.2,1.3,4.1,3.08,Q2,24.0,True,False,0.9634146341463415,15.8
596,6.0,3.5,8.7,0.1,5.7,2.95,Q2,23.999999999999996,True,False,0.6896551724137931,15.299999999999999
597,6.2,0.9,6.4,1.5,9.0,2.92,Q2,24.0,True,False,0.96875,17.599999999999998
598,8.7,2.4,8.4,0.4,4.1,3.16,Q3,24.0,False,True,1.0357142857142856,15.6
599,9.8,3.4,9.0,1.5,0.3,3.49,Q4_Highest,24.0,False,True,1.088888888888889,15.000000000000002
600,6.0,2.5,8.7,4.4,2.4,3.05,Q2,24.0,True,False,0.6896551724137931,15.3
601,7.6,0.3,6.9,5.5,3.7,3.35,Q4_Highest,24.0,True,False,1.1014492753623186,17.1
602,6.3,1.5,9.5,4.0,2.7,3.42,Q4_Highest,24.0,True,False,0.6631578947368421,14.5
604,7.2,2.6,9.7,0.3,4.2,3.42,Q4_Highest,24.0,True,False,0.7422680412371134,14.3
605,9.1,1.2,7.2,0.1,6.4,3.37,Q4_Highest,24.0,False,True,1.2638888888888888,16.8
606,5.3,2.0,9.6,0.6,6.5,2.41,Q1_Lowest,24.0,False,False,0.5520833333333334,14.4
607,8.8,1.6,8.3,1.4,3.9,3.26,Q3,24.0,False,True,1.0602409638554218,15.700000000000001
608,5.4,0.7,8.3,5.3,4.3,2.75,Q1_Lowest,24.0,False,False,0.6506024096385542,15.7
609,9.1,2.7,5.6,1.7,4.9,3.15,Q3,24.0,False,True,1.625,18.4
610,7.6,2.1,6.8,2.1,5.4,2.97,Q2,24.0,True,False,1.1176470588235294,17.2
611,9.1,3.2,6.5,4.8,0.4,3.34,Q4_Highest,23.999999999999996,False,True,1.4,17.5
612,6.8,2.0,9.7,4.8,0.7,3.09,Q2,24.0,True,False,0.7010309278350516,14.3
613,5.5,1.6,7.8,3.0,6.1,2.9,Q2,24.0,False,False,0.7051282051282052,16.2
614,8.4,3.4,9.3,2.2,0.7,3.2,Q3,24.0,False,True,0.9032258064516129,14.7
615,7.2,2.4,5.8,4.0,4.6,3.19,Q3,24.0,False,True,1.2413793103448276,18.200000000000003
616,6.1,0.5,5.8,0.0,10.0,2.73,Q1_Lowest,22.4,False,True,1.0517241379310345,16.6
617,8.6,2.9,7.6,0.8,4.1,3.15,Q3,24.0,False,True,1.131578947368421,16.4
618,5.5,0.9,7.6,3.6,6.4,2.57,Q1_Lowest,24.0,False,False,0.7236842105263158,16.400000000000002
619,6.2,0.2,7.0,1.4,9.2,3.13,Q3,24.0,True,False,0.8857142857142858,16.999999999999996
620,7.1,1.7,7.7,4.2,3.3,3.48,Q4_Highest,24.0,True,False,0.922077922077922,16.299999999999997
621,8.5,0.7,7.5,2.5,4.8,3.34,Q4_Highest,24.0,False,True,1.1333333333333333,16.5
622,7.7,0.5,8.0,0.7,7.1,3.34,Q4_Highest,24.0,True,False,0.9625,16.0
623,6.7,0.6,8.5,1.2,7.0,3.18,Q3,24.0,True,False,0.788235294117647,15.499999999999998
624,6.0,2.0,7.1,0.1,8.8,2.85,Q1_Lowest,24.0,True,False,0.8450704225352114,16.900000000000002
625,9.0,0.3,7.4,3.4,3.9,3.64,Q4_Highest,23.999999999999996,False,True,1.2162162162162162,16.6
626,6.3,0.0,8.6,3.2,5.9,3.14,Q3,24.0,True,False,0.7325581395348837,15.399999999999999
627,9.2,3.3,9.2,1.1,1.2,3.6,Q4_Highest,24.0,False,True,1.0,14.799999999999999
628,7.3,0.7,9.3,5.3,1.4,2.97,Q2,24.0,True,False,0.7849462365591398,14.7
629,7.3,0.3,6.9,4.8,4.7,3.09,Q2,24.0,True,False,1.0579710144927534,17.1
630,5.3,3.5,6.9,3.3,5.0,2.81,Q1_Lowest,24.0,False,False,0.7681159420289855,17.1
631,9.8,0.3,8.2,0.4,5.3,3.71,Q4_Highest,24.0,False,True,1.1951219512195124,15.800000000000002
632,7.2,4.0,7.8,1.6,3.4,2.98,Q2,24.0,True,False,0.9230769230769231,16.2
633,6.1,1.4,6.9,0.4,9.2,2.79,Q1_Lowest,24.0,True,False,0.8840579710144927,17.099999999999998
635,6.1,2.6,7.4,0.0,7.9,3.03,Q2,24.0,True,False,0.8243243243243242,16.6
636,7.7,0.3,8.8,3.5,3.7,3.29,Q3,24.0,True,False,0.875,15.200000000000001
637,8.9,3.0,9.0,1.6,1.5,3.42,Q4_Highest,24.0,False,True,0.9888888888888889,15.0
638,8.1,3.0,5.8,1.2,5.9,3.04,Q2,24.0,False,True,1.396551724137931,18.2
639,9.5,3.0,9.5,1.5,0.5,3.76,Q4_Highest,24.0,False,True,1.0,14.5
641,7.4,2.9,6.4,1.2,6.1,2.89,Q1_Lowest,24.0,True,False,1.15625,17.599999999999998
642,6.1,1.7,9.5,3.0,3.7,2.76,Q1_Lowest,24.0,True,False,0.6421052631578947,14.5
643,5.9,0.3,8.5,2.3,7.0,2.99,Q2,24.0,False,False,0.6941176470588236,15.5
644,9.0,1.1,8.5,1.4,4.0,3.56,Q4_Highest,24.0,False,True,1.0588235294117647,15.5
645,9.7,2.5,6.6,1.4,3.8,3.57,Q4_Highest,23.999999999999996,False,True,1.4696969696969697,17.4
646,6.1,2.4,6.3,4.0,5.2,2.73,Q1_Lowest,23.999999999999996,True,False,0.9682539682539683,17.700000000000003
647,9.1,3.1,8.8,0.6,2.4,3.42,Q4_Highest,24.0,False,True,1.034090909090909,15.2
648,6.8,1.7,5.2,1.6,8.7,2.91,Q2,24.0,False,True,1.3076923076923077,18.8
649,5.2,3.5,6.2,3.3,5.8,2.8,Q1_Lowest,24.0,False,False,0.8387096774193549,17.8
650,6.6,3.6,9.4,1.4,3.0,2.94,Q2,24.0,True,False,0.702127659574468,14.6
651,9.5,4.0,9.1,1.2,0.2,3.52,Q4_Highest,24.0,False,True,1.043956043956044,14.899999999999999
652,5.3,0.4,10.0,2.0,6.3,2.49,Q1_Lowest,24.0,False,False,0.53,14.0
653,8.7,3.2,9.3,2.8,0.0,3.1,Q2,24.0,False,True,0.9354838709677418,14.7
654,5.1,1.4,8.9,3.4,5.2,2.72,Q1_Lowest,23.999999999999996,False,False,0.5730337078651685,15.100000000000001
655,6.6,2.6,6.2,0.1,8.5,3.11,Q3,24.0,True,False,1.064516129032258,17.8
656,8.8,0.2,9.2,3.6,2.2,3.59,Q4_Highest,24.0,False,True,0.9565217391304349,14.799999999999999
658,8.8,1.8,8.5,1.9,3.0,3.32,Q4_Highest,24.0,False,True,1.035294117647059,15.500000000000002
659,6.1,2.4,9.6,5.5,0.4,2.99,Q2,23.999999999999996,True,False,0.6354166666666666,14.4
660,6.1,4.0,9.9,2.6,1.4,2.49,Q1_Lowest,24.0,True,False,0.6161616161616161,14.1
661,9.0,2.9,8.0,0.2,3.9,3.74,Q4_Highest,23.999999999999996,False,True,1.125,16.0
662,8.4,1.5,9.7,0.7,3.7,3.16,Q3,24.0,False,True,0.8659793814432991,14.3
663,7.5,2.8,8.5,3.4,1.8,2.98,Q2,24.0,True,False,0.8823529411764706,15.500000000000002
664,8.2,2.4,5.9,4.2,3.3,3.13,Q3,24.0,False,True,1.3898305084745761,18.1
665,7.3,2.7,9.2,0.8,4.0,3.41,Q4_Highest,24.0,True,False,0.7934782608695653,14.8
666,9.2,3.2,9.8,1.0,0.8,3.55,Q4_Highest,24.0,False,True,0.9387755102040815,14.2
667,7.4,1.6,5.8,3.4,5.8,3.19,Q3,24.0,False,True,1.2758620689655173,18.2
668,7.9,2.4,6.8,0.3,6.6,3.14,Q3,24.0,True,False,1.161764705882353,17.2
669,5.2,1.7,5.4,3.6,8.1,2.55,Q1_Lowest,24.0,False,True,0.9629629629629629,18.6
670,9.3,3.5,6.0,3.8,1.4,3.52,Q4_Highest,24.0,False,True,1.55,18.0
671,6.4,3.2,10.0,0.1,4.3,3.01,Q2,24.0,True,False,0.64,13.999999999999998
672,9.9,1.9,9.2,0.2,2.8,3.65,Q4_Highest,24.0,False,True,1.0760869565217392,14.799999999999999
673,6.7,0.3,9.9,4.9,2.2,2.96,Q2,24.0,True,False,0.6767676767676768,14.100000000000001
674,5.4,0.8,6.1,2.8,8.9,2.66,Q1_Lowest,24.0,False,False,0.8852459016393444,17.900000000000002
675,6.3,0.4,5.8,0.9,10.0,2.93,Q2,23.4,False,True,1.0862068965517242,17.599999999999998
676,6.4,3.2,6.6,1.8,6.0,3.06,Q2,24.0,True,False,0.9696969696969698,17.400000000000002
677,6.2,0.5,6.3,2.1,8.9,2.84,Q1_Lowest,24.0,True,False,0.9841269841269842,17.700000000000003
678,6.1,3.2,5.7,2.1,6.9,2.95,Q2,24.0,False,True,1.0701754385964912,18.3
680,9.0,0.5,7.9,3.0,3.6,2.99,Q2,24.0,False,True,1.1392405063291138,16.1
681,5.7,2.5,6.4,2.9,6.5,2.84,Q1_Lowest,24.0,False,False,0.890625,17.599999999999998
682,6.5,3.3,5.3,2.5,6.4,2.81,Q1_Lowest,24.0,False,True,1.2264150943396226,18.7
683,7.3,2.9,7.9,3.9,2.0,3.19,Q3,23.999999999999996,True,False,0.9240506329113923,16.1
684,6.6,2.2,9.2,5.9,0.1,3.06,Q2,24.0,True,False,0.717391304347826,14.799999999999999
685,9.4,1.5,6.0,2.9,4.2,3.4,Q4_Highest,24.0,False,True,1.5666666666666667,18.0
686,7.4,3.4,6.8,5.2,1.2,3.45,Q4_Highest,23.999999999999996,True,False,1.0882352941176472,17.2
687,7.0,1.3,7.3,4.6,3.8,3.0,Q2,24.0,True,False,0.9589041095890412,16.700000000000003
688,9.8,0.7,7.8,3.3,2.4,3.41,Q4_Highest,24.0,False,True,1.2564102564102566,16.2
689,7.4,2.6,6.1,3.3,4.6,3.41,Q4_Highest,24.0,True,False,1.213114754098361,17.9
690,5.7,2.3,5.9,1.7,8.4,2.62,Q1_Lowest,24.0,False,True,0.9661016949152542,18.1
691,6.1,0.7,9.1,1.7,6.4,2.69,Q1_Lowest,24.0,True,False,0.6703296703296703,14.899999999999999
692,6.9,3.2,6.8,0.5,6.6,3.08,Q2,24.0,True,False,1.0147058823529413,17.2
693,7.8,3.4,9.0,0.7,3.1,2.95,Q2,24.0,True,False,0.8666666666666667,15.0
694,6.1,3.5,6.2,1.6,6.6,3.05,Q2,24.0,True,False,0.9838709677419354,17.8
695,5.0,3.5,9.0,3.8,2.7,2.62,Q1_Lowest,24.0,False,False,0.5555555555555556,15.0
696,7.3,1.4,5.5,2.9,6.9,3.19,Q3,24.0,False,True,1.3272727272727272,18.5
697,9.6,0.2,6.5,1.2,6.5,3.5,Q4_Highest,24.0,False,True,1.4769230769230768,17.5
698,7.3,1.9,8.8,0.9,5.1,3.06,Q2,24.0,True,False,0.8295454545454545,15.2
699,7.4,1.7,8.0,6.0,0.9,3.0,Q2,23.999999999999996,True,False,0.925,16.0
700,9.1,0.7,5.2,1.2,7.8,3.64,Q4_Highest,24.0,False,True,1.7499999999999998,18.799999999999997
701,6.7,2.0,8.1,5.5,1.7,3.11,Q3,24.0,True,False,0.8271604938271605,15.9
702,5.3,0.1,7.8,2.6,8.2,3.58,Q4_Highest,24.0,False,False,0.6794871794871795,16.2
703,9.2,0.6,5.1,2.7,6.4,3.27,Q3,24.0,False,True,1.803921568627451,18.9
704,8.0,1.1,5.9,2.3,6.7,3.27,Q3,24.0,False,True,1.3559322033898304,18.099999999999998
706,8.4,2.3,9.6,1.4,2.3,3.41,Q4_Highest,24.0,False,True,0.8750000000000001,14.4
707,5.3,0.1,9.1,3.1,6.4,2.65,Q1_Lowest,24.0,False,False,0.5824175824175825,14.899999999999999
708,6.7,0.1,9.8,4.0,3.4,3.15,Q3,24.0,True,False,0.6836734693877551,14.2
709,9.7,1.1,8.1,3.5,1.6,3.63,Q4_Highest,24.0,False,True,1.1975308641975309,15.899999999999999
710,9.7,3.5,8.7,0.6,1.5,3.36,Q4_Highest,24.0,False,True,1.1149425287356323,15.299999999999999
711,6.4,3.9,5.1,4.3,4.3,3.14,Q3,24.0,False,True,1.254901960784314,18.9
712,10.0,1.2,6.7,0.5,5.6,3.79,Q4_Highest,24.0,False,True,1.4925373134328357,17.3
713,7.2,1.0,6.7,5.0,4.1,3.21,Q3,24.0,True,False,1.0746268656716418,17.3
714,5.3,0.4,5.8,3.6,8.9,2.76,Q1_Lowest,24.0,False,True,0.9137931034482759,18.2
715,5.8,3.9,7.2,3.0,4.1,2.83,Q1_Lowest,24.0,False,False,0.8055555555555555,16.799999999999997
718,7.0,3.5,9.5,3.6,0.4,3.4,Q4_Highest,24.0,True,False,0.7368421052631579,14.5
719,6.6,2.8,6.4,1.1,7.1,2.88,Q1_Lowest,24.0,True,False,1.0312499999999998,17.6
721,7.7,1.2,7.5,1.8,5.8,2.88,Q1_Lowest,24.0,True,False,1.0266666666666666,16.5
722,5.8,0.5,7.7,5.4,4.6,3.27,Q3,24.0,False,False,0.7532467532467532,16.299999999999997
723,6.7,2.9,8.3,5.6,0.5,3.06,Q2,24.0,True,False,0.8072289156626505,15.7
724,8.3,3.6,7.0,1.7,3.4,3.5,Q4_Highest,24.0,False,True,1.1857142857142857,17.0
725,5.1,3.3,9.0,0.6,6.0,2.54,Q1_Lowest,24.0,False,False,0.5666666666666667,14.999999999999998
726,5.6,3.9,6.1,0.4,8.0,3.32,Q4_Highest,24.0,False,False,0.9180327868852459,17.9
727,8.0,3.0,5.2,4.0,3.8,3.01,Q2,24.0,False,True,1.5384615384615383,18.8
728,5.9,2.3,6.5,5.6,3.7,2.9,Q2,24.0,False,False,0.9076923076923078,17.5
729,9.1,3.9,6.3,4.6,0.1,2.98,Q2,24.0,False,True,1.4444444444444444,17.7
730,5.3,0.2,8.5,2.7,7.3,2.62,Q1_Lowest,24.0,False,False,0.6235294117647059,15.5
731,6.1,2.5,6.3,3.5,5.6,3.13,Q3,24.0,True,False,0.9682539682539683,17.7
732,9.1,1.9,6.8,2.2,4.0,3.27,Q3,23.999999999999996,False,True,1.338235294117647,17.2
733,9.0,1.3,6.0,0.5,7.2,3.05,Q2,24.0,False,True,1.5,18.0
734,9.2,0.9,6.9,4.9,2.1,2.81,Q1_Lowest,24.0,False,True,1.3333333333333333,17.1
735,9.1,1.5,7.3,1.8,4.3,3.4,Q4_Highest,24.0,False,True,1.2465753424657533,16.7
736,7.7,0.1,7.4,2.4,6.4,3.24,Q3,24.0,True,False,1.0405405405405406,16.6
737,5.8,2.6,9.9,3.2,2.5,2.8,Q1_Lowest,24.0,False,False,0.5858585858585859,14.100000000000001
738,7.1,0.5,8.1,5.6,2.7,3.1,Q2,23.999999999999996,True,False,0.8765432098765432,15.9
740,9.1,2.4,6.9,1.4,4.2,3.3,Q3,23.999999999999996,False,True,1.3188405797101448,17.1
741,5.5,1.4,7.1,4.1,5.9,2.71,Q1_Lowest,24.0,False,False,0.7746478873239437,16.9
742,7.0,0.7,5.8,5.0,5.5,3.09,Q2,24.0,False,True,1.206896551724138,18.2
743,5.2,1.7,5.8,5.3,6.0,2.48,Q1_Lowest,24.0,False,True,0.896551724137931,18.2
744,7.5,2.9,9.8,0.8,3.0,3.19,Q3,24.0,True,False,0.7653061224489796,14.200000000000001
745,9.4,3.7,9.6,0.8,0.5,3.16,Q3,24.0,False,True,0.9791666666666667,14.400000000000002
747,8.7,3.3,5.7,5.0,1.3,3.55,Q4_Highest,24.0,False,True,1.526315789473684,18.3
748,7.2,1.5,9.6,1.4,4.3,3.11,Q3,24.0,True,False,0.75,14.4
749,9.2,1.9,7.6,1.6,3.7,3.02,Q2,23.999999999999996,False,True,1.2105263157894737,16.4
751,9.8,1.6,8.6,1.4,2.6,3.68,Q4_Highest,24.0,False,True,1.1395348837209303,15.4
753,10.0,0.1,8.0,3.9,2.0,3.35,Q4_Highest,24.0,False,True,1.25,16.0
754,9.7,0.7,8.1,1.2,4.3,3.53,Q4_Highest,23.999999999999996,False,True,1.1975308641975309,15.899999999999999
755,6.5,2.2,7.1,1.0,7.2,2.91,Q2,24.0,True,False,0.9154929577464789,16.9
758,5.1,3.3,9.9,0.8,4.9,2.64,Q1_Lowest,24.0,False,False,0.5151515151515151,14.100000000000001
759,6.2,3.5,9.6,2.0,2.7,2.55,Q1_Lowest,24.0,True,False,0.6458333333333334,14.4
760,5.1,2.3,5.1,4.7,6.8,3.03,Q2,24.0,False,True,1.0,18.9
761,6.5,0.2,7.9,2.4,7.0,2.98,Q2,24.0,True,False,0.8227848101265822,16.099999999999998
763,6.9,2.2,5.3,2.6,7.0,3.12,Q3,24.0,False,True,1.3018867924528303,18.700000000000003
764,6.1,0.9,9.1,5.6,2.3,3.01,Q2,23.999999999999996,True,False,0.6703296703296703,14.899999999999999
765,5.5,1.8,6.7,5.2,4.8,2.24,Q1_Lowest,24.0,False,False,0.8208955223880596,17.3
766,6.7,1.6,7.6,1.0,7.1,2.93,Q2,24.0,True,False,0.8815789473684211,16.4
768,6.8,1.6,8.4,0.3,6.9,2.88,Q1_Lowest,24.0,True,False,0.8095238095238094,15.6
769,5.2,1.6,8.5,1.2,7.5,2.52,Q1_Lowest,24.0,False,False,0.611764705882353,15.499999999999998
770,9.4,3.6,6.5,1.0,3.5,3.57,Q4_Highest,24.0,False,True,1.4461538461538461,17.5
771,7.1,1.0,8.4,5.0,2.5,3.26,Q3,24.0,True,False,0.8452380952380951,15.6
772,7.0,0.6,8.7,2.2,5.5,3.15,Q3,24.0,True,False,0.8045977011494253,15.3
774,9.3,1.2,7.3,3.7,2.5,3.76,Q4_Highest,24.0,False,True,1.2739726027397262,16.7
775,7.1,1.7,6.7,3.4,5.1,2.99,Q2,24.0,True,False,1.0597014925373134,17.299999999999997
776,9.7,2.8,9.1,1.3,1.1,3.54,Q4_Highest,24.0,False,True,1.065934065934066,14.899999999999999
777,8.9,0.1,9.1,0.2,5.7,3.14,Q3,24.0,False,True,0.9780219780219781,14.9
778,8.8,1.0,9.3,0.5,4.4,3.18,Q3,24.0,False,True,0.946236559139785,14.700000000000001
779,5.6,3.9,8.4,5.1,1.0,3.08,Q2,24.0,False,False,0.6666666666666666,15.6
780,8.0,2.4,8.4,3.0,2.2,2.96,Q2,23.999999999999996,True,False,0.9523809523809523,15.6
781,7.1,1.1,8.8,1.4,5.6,2.85,Q1_Lowest,24.0,True,False,0.8068181818181818,15.2
782,8.1,3.0,6.1,0.4,6.4,3.37,Q4_Highest,24.0,False,True,1.3278688524590163,17.9
783,5.7,2.4,9.2,0.3,6.4,2.69,Q1_Lowest,24.0,False,False,0.6195652173913044,14.800000000000002
784,7.4,3.7,6.7,2.8,3.4,3.36,Q4_Highest,24.0,True,False,1.1044776119402986,17.3
785,5.1,0.3,6.3,0.2,10.0,2.55,Q1_Lowest,21.9,False,False,0.8095238095238095,15.6
786,7.7,0.7,6.5,4.0,5.1,3.54,Q4_Highest,24.0,True,False,1.1846153846153846,17.5
787,9.8,0.2,9.5,2.6,1.9,3.47,Q4_Highest,24.0,False,True,1.0315789473684212,14.5
788,5.3,0.4,8.0,2.0,8.3,3.37,Q4_Highest,24.0,False,False,0.6625,16.0
790,8.5,3.6,9.0,2.0,0.9,2.9,Q2,24.0,False,True,0.9444444444444444,15.0
791,8.4,3.8,6.5,0.0,5.3,3.08,Q2,24.0,False,True,1.2923076923076924,17.5
792,8.3,2.5,8.0,0.1,5.1,3.1,Q2,24.0,False,True,1.0375,16.0
793,8.6,1.3,8.3,3.2,2.6,3.11,Q3,24.0,False,True,1.0361445783132528,15.7
794,5.5,3.3,9.6,3.6,2.0,2.75,Q1_Lowest,24.0,False,False,0.5729166666666667,14.4
797,9.8,2.3,7.6,0.4,3.9,3.04,Q2,23.999999999999996,False,True,1.2894736842105265,16.4
798,8.0,1.6,6.2,0.6,7.6,3.38,Q4_Highest,24.0,True,False,1.2903225806451613,17.8
799,6.6,0.4,5.9,5.9,5.2,3.27,Q3,23.999999999999996,False,True,1.11864406779661,18.1
800,9.4,4.0,7.9,2.2,0.5,2.91,Q2,24.0,False,True,1.1898734177215189,16.1
801,6.6,1.2,7.0,4.0,5.2,2.76,Q1_Lowest,24.0,True,False,0.9428571428571428,17.0
802,5.7,2.5,5.6,3.5,6.7,3.08,Q2,24.0,False,True,1.017857142857143,18.4
803,8.5,2.8,8.8,3.4,0.5,3.63,Q4_Highest,24.0,False,True,0.9659090909090908,15.200000000000001
804,8.1,0.7,5.1,1.7,8.4,3.21,Q3,24.0,False,True,1.5882352941176472,18.9
805,7.2,2.5,9.2,1.0,4.1,3.07,Q2,24.0,True,False,0.782608695652174,14.8
806,7.9,2.2,5.4,0.3,8.2,2.99,Q2,24.0,False,True,1.462962962962963,18.6
807,5.5,2.3,7.7,1.4,7.1,3.05,Q2,24.0,False,False,0.7142857142857143,16.299999999999997
808,5.2,2.0,8.4,1.5,6.9,2.88,Q1_Lowest,24.0,False,False,0.6190476190476191,15.600000000000001
809,6.5,2.5,9.5,4.5,1.0,3.29,Q3,24.0,True,False,0.6842105263157895,14.5
810,6.8,2.6,7.3,1.1,6.2,3.13,Q3,24.0,True,False,0.9315068493150684,16.7
811,8.5,2.2,6.8,5.5,1.0,3.07,Q2,24.0,False,True,1.25,17.2
813,7.1,3.7,6.3,0.7,6.2,3.15,Q3,23.999999999999996,True,False,1.126984126984127,17.7
814,6.9,0.2,6.7,3.0,7.2,3.05,Q2,24.0,True,False,1.0298507462686568,17.3
816,5.6,3.5,7.1,2.3,5.5,2.5,Q1_Lowest,24.0,False,False,0.7887323943661971,16.9
817,8.3,1.8,8.2,0.4,5.3,3.33,Q4_Highest,24.0,False,True,1.0121951219512197,15.800000000000002
818,5.8,1.9,8.0,3.5,4.8,2.9,Q2,24.0,False,False,0.725,16.0
819,7.0,1.4,5.6,2.4,7.6,3.15,Q3,24.0,False,True,1.25,18.4
820,6.0,0.2,7.8,3.6,6.4,2.75,Q1_Lowest,24.0,True,False,0.7692307692307693,16.2
822,7.8,3.6,7.0,1.7,3.9,3.19,Q3,24.0,True,False,1.1142857142857143,17.0
823,5.7,0.6,7.2,3.6,6.9,2.96,Q2,24.0,False,False,0.7916666666666666,16.8
824,9.1,0.3,7.4,3.8,3.4,3.66,Q4_Highest,24.0,False,True,1.2297297297297296,16.6
826,7.9,3.7,8.4,1.9,2.1,2.68,Q1_Lowest,24.0,True,False,0.9404761904761905,15.6
827,9.0,3.8,5.1,5.9,0.2,3.22,Q3,24.0,False,True,1.7647058823529413,18.9
830,9.1,3.3,7.9,1.3,2.4,3.35,Q4_Highest,24.0,False,True,1.1518987341772151,16.1
831,9.0,2.2,9.1,2.3,1.4,3.44,Q4_Highest,24.0,False,True,0.989010989010989,14.900000000000002
833,6.1,2.5,7.9,1.1,6.4,2.94,Q2,24.0,True,False,0.7721518987341771,16.1
834,8.8,2.1,6.1,4.0,3.0,3.2,Q3,24.0,False,True,1.4426229508196724,17.9
835,5.4,1.8,5.8,1.1,9.9,2.71,Q1_Lowest,24.0,False,True,0.9310344827586208,18.200000000000003
836,5.3,1.6,7.6,2.9,6.6,2.54,Q1_Lowest,24.0,False,False,0.6973684210526316,16.4
837,6.9,3.4,5.7,3.0,5.0,3.37,Q4_Highest,24.0,False,True,1.2105263157894737,18.3
839,5.5,0.2,5.9,3.2,9.2,2.74,Q1_Lowest,24.0,False,True,0.9322033898305084,18.099999999999998
840,9.7,3.4,6.5,0.3,4.1,3.48,Q4_Highest,24.0,False,True,1.4923076923076921,17.5
841,5.8,0.5,5.6,3.1,9.0,2.73,Q1_Lowest,24.0,False,True,1.0357142857142858,18.400000000000002
842,9.9,2.7,9.7,0.2,1.5,3.23,Q3,24.0,False,True,1.020618556701031,14.3
843,6.9,2.2,5.4,0.0,9.5,3.27,Q3,24.0,False,True,1.2777777777777777,18.599999999999998
844,7.1,2.0,7.1,0.1,7.7,3.34,Q4_Highest,23.999999999999996,True,False,1.0,16.900000000000002
845,6.7,0.7,5.5,5.7,5.4,3.31,Q3,24.0,False,True,1.2181818181818183,18.5
846,6.6,1.6,6.2,0.6,9.0,3.12,Q3,24.0,True,False,1.064516129032258,17.8
847,5.9,3.2,8.4,3.3,3.2,3.05,Q2,24.0,False,False,0.7023809523809524,15.600000000000001
848,5.4,1.1,6.7,4.7,6.1,2.8,Q1_Lowest,24.0,False,False,0.8059701492537313,17.3
849,10.0,1.0,9.4,3.0,0.6,3.4,Q4_Highest,24.0,False,True,1.0638297872340425,14.6
850,7.0,3.9,5.9,4.8,2.4,2.78,Q1_Lowest,23.999999999999996,False,True,1.1864406779661016,18.1
851,6.7,2.9,7.1,3.5,3.8,3.09,Q2,24.0,True,False,0.943661971830986,16.9
852,9.3,0.2,8.5,0.8,5.2,3.49,Q4_Highest,24.0,False,True,1.0941176470588236,15.5
853,7.1,2.2,7.0,3.1,4.6,2.87,Q1_Lowest,24.0,True,False,1.0142857142857142,17.0
854,5.7,0.6,9.7,5.3,2.7,3.18,Q3,24.0,False,False,0.5876288659793815,14.3
855,9.5,4.0,6.0,1.6,2.9,3.39,Q4_Highest,24.0,False,True,1.5833333333333333,18.0
856,7.1,1.4,8.0,3.5,4.0,3.48,Q4_Highest,24.0,True,False,0.8875,16.0
857,5.8,1.9,7.8,3.4,5.1,3.01,Q2,24.0,False,False,0.7435897435897436,16.2
858,5.1,1.4,8.9,3.4,5.2,2.6,Q1_Lowest,23.999999999999996,False,False,0.5730337078651685,15.100000000000001
859,6.3,2.8,7.8,4.8,2.3,3.08,Q2,24.0,True,False,0.8076923076923077,16.2
860,7.4,0.5,6.3,2.5,7.3,3.4,Q4_Highest,24.0,True,False,1.1746031746031746,17.7
861,8.0,2.1,6.4,0.0,7.5,2.83,Q1_Lowest,24.0,True,False,1.25,17.6
863,5.9,1.9,5.5,3.8,6.9,2.45,Q1_Lowest,24.0,False,True,1.0727272727272728,18.5
864,7.6,3.6,6.0,0.1,6.7,3.38,Q4_Highest,24.0,True,False,1.2666666666666666,18.000000000000004
865,9.3,2.3,9.5,1.7,1.2,3.34,Q4_Highest,24.0,False,True,0.9789473684210527,14.5
866,8.7,3.7,7.9,0.7,3.0,3.57,Q4_Highest,24.0,False,True,1.10126582278481,16.099999999999998
867,6.3,0.8,6.2,1.8,8.9,3.37,Q4_Highest,24.0,True,False,1.0161290322580645,17.8
868,7.1,2.5,5.4,0.5,8.5,3.33,Q4_Highest,24.0,False,True,1.3148148148148147,18.6
869,5.9,2.1,6.1,1.7,8.2,3.13,Q3,24.0,False,False,0.9672131147540984,17.9
